,business_name,user_name,stars,weight
9787,Jaburritos,Andrea,5,8
9788,Julian Serrano Tapas,Shelby,3,1
9789,Leticia's Mexican Cocina,Brittany,4,4
9790,The Pub,Ali,4,1
9791,Morimoto,Demond,5,5
9792,Pier 215,Ysabel,5,8
9793,Karaoke Q Studio,Lydia,5,2
9795,Jaburritos,Eleanor,5,0
9796,Oyshi Sushi,April,2,7
9797,Morimoto,Denyse,3,0
9798,Chayo Mexican Kitchen + Tequila Bar,Erika,3,3
9799,Grouchy John's Coffee,Tiara,4,0
9801,Sakana,Mi,4,0
9802,Ichi Ramen House,Ray,4,0
9803,Rose. Rabbit. Lie,Noel,4,4
9804,Osaka Summerlin,Bianca,5,1
9805,Greens and Proteins,Jen,4,5
9806,Andrea's,Yuya,4,0
9807,Leticia's Mexican Cocina,Ray,5,0
9808,Picasso,Scarlett,4,1
9809,Senor Frog's,Amy,3,1
9810,"Ellis Island Hotel, Casino & Brewery",Jacqueline,5,14
9811,Tail and Fin,Kathy,5,7
9812,Grouchy John's Coffee,Jessica,4,20
9813,Rose. Rabbit. Lie,Desiree,5,0
9814,Sakana,Tiara,2,0
9815,Beer Park,Piper,5,5
9816,Chayo Mexican Kitchen + Tequila Bar,Travis,2,1
9817,Chayo Mexican Kitchen + Tequila Bar,Krysty,5,6
9818,595 Craft And Kitchen,Chris,5,24
9819,Beer Park,Kay,4,3
9820,595 Craft And Kitchen,Roselle,5,5
9821,Pier 215,Riley,5,6
9822,Poke Poku Hawaiian Poke Bar,Brandon,5,5
9823,"Ellis Island Hotel, Casino & Brewery",Salvador,5,4
9824,Beer Park,Monica,4,0
9825,Ichi Ramen House,Monique,5,0
9826,Tail and Fin,Francis,5,0
9827,Sushi Kaya,Jennifer,3,4
9828,Javier's,Zachary,5,6
9829,Kitchen Table Squared,Bailey,4,20
9830,Sivas Vegas,Racheal,5,0
9831,Salud Mexican Bistro and Tequileria,Steve,4,1
9833,Beer Park,Jacqueline,2,2
9834,Julian Serrano Tapas,Annie,4,4
9835,Lazy Dog Restaurant & Bar,Bailey,3,9
9836,Fiiz Drinks Las Vegas,Krystal,3,0
9837,Lazy Dog Restaurant & Bar,Kris,4,2
9838,Senor Frog's,Judy,3,3
9839,Treasure Island,Ari,3,3
9840,Sivas Vegas,Shivali,3,5
9841,Andrea's,See,4,2
9842,Chayo Mexican Kitchen + Tequila Bar,Veronica,5,2
9843,Sake Rok,Blair,5,7
9844,OTORO Robata Grill & Sushi,Joy,5,0
9845,Mr Sandwich,Mason,5,5
9847,Chayo Mexican Kitchen + Tequila Bar,Shivani,1,2
9848,Oyshi Sushi,Cara,1,4
9849,Ichi Ramen House,James,4,0
9850,Jaburritos,Mei,2,2
9851,Julian Serrano Tapas,Lauren Ann,3,1
9852,Krayvings,Georgette,5,5
9853,Treasure Island,Henry,4,0
9854,Oyshi Sushi,Alex,5,0
9855,The Kitchen at Atomic,Madeline,5,2
9856,Sasa Sushi,Lauren,5,3
9857,Morimoto,Sol,3,3
9859,Sasa Sushi,Renee,5,3
9860,Andrea's,Melanie,2,1
9861,The Kitchen at Atomic,Danielle,5,0
9862,Andrea's,Monica,5,4
9863,Senor Frog's,Elizabeth,5,0
9864,Sivas Vegas,Alexander,3,6
9865,Lazy Dog Restaurant & Bar,Mirit,3,0
9866,Rose. Rabbit. Lie,Lori,3,0
9867,Rose. Rabbit. Lie,Meredith,5,0
9868,Beer Park,Jennifer,4,5
9869,Siegel's 1941,Stacy,4,1
9870,The Kitchen at Atomic,Zachary,5,3
9871,Kitchen Table Squared,Lauren,5,1
9872,Lazy Dog Restaurant & Bar,David,3,62
9873,Morimoto,Ming,5,2
9874,Carlos'n Charlie's,Nikki,3,0
9875,595 Craft And Kitchen,Alex,4,15
9876,OTORO Robata Grill & Sushi,Brett,4,0
9877,Claim Jumper Restaurant & Saloon,April,4,0
9878,Jaburritos,Janis,4,0
9879,Kitchen Table Squared,Dyanna,3,8
9880,Umami Burger -  SLS Las Vegas,Eddie,4,3
9882,Sakana,Anita,5,11
9883,Lazy Dog Restaurant & Bar,Steven,4,0
9884,RA Sushi Bar Restaurant,Sonya,4,0
9885,Jaburritos,Meilani,3,2
9886,Sasa Sushi,Echo,4,4
9888,Grape Street Cafe & Wine Bar,Amber,5,1
9889,Javier's,Andrew,4,0
9890,Buca di Beppo Italian Restaurant,Mickel,4,3
9891,Tail and Fin,Monica,5,10
9892,Senor Frog's,Sheila,2,5
9893,Sake Rok,Brandon,4,0
9894,595 Craft And Kitchen,Elizabeth,4,1
9895,Kitchen Table Squared,Carolyn,5,30
9896,595 Craft And Kitchen,Justin,4,13
9897,Siegel's 1941,Boris,5,2
9898,Lazy Dog Restaurant & Bar,Shannon,5,2
9899,Chayo Mexican Kitchen + Tequila Bar,Ari,4,0
9900,Ichi Ramen House,Andrew,5,0
9901,595 Craft And Kitchen,Tamara,5,2
9902,Sakana,Cindy,3,3
9903,595 Craft And Kitchen,Alexandra,5,7
9904,Chayo Mexican Kitchen + Tequila Bar,Kristine,1,9
9906,Pier 215,Kevin,5,5
9907,Ichi Ramen House,Tiffiny,5,3
9908,Sakana,Ryen,3,3
9909,Jaburritos,Gigi,4,3
9910,Sake Rok,Adrienne,5,0
9911,PT's Gold,Kathy,3,1
9912,PT's Pub,Cameron,2,1
9913,Sushi Kaya,Laurie,4,4
9914,Treasure Island,Eric,4,4
9915,Pier 215,Lauren Ann,4,6
9916,Rose. Rabbit. Lie,Autumn,4,2
9917,Oyshi Sushi,John,5,0
9918,Pier 215,Ivy,5,4
9919,Sakana,Anna,4,4
9920,Beer Park,Veronica,4,11
9921,Pier 215,Sarah,5,1
9922,Sakana,Olivia,4,1
9923,Beer Park,Tyler,4,2
9924,Morimoto,Jodie,5,0
9925,Beer Park,Chuck,5,0
9926,Andrea's,Alexandra,3,0
9927,Lazy Dog Restaurant & Bar,Sarah,4,1
9928,Sake Rok,Susan,5,93
9929,Rose. Rabbit. Lie,Jonathan,4,1
9930,Lazy Dog Restaurant & Bar,Robert,5,0
9931,Leticia's Mexican Cocina,Moses,5,1
9932,Lazy Dog Restaurant & Bar,Annie,5,9
9933,595 Craft And Kitchen,Kathleen,3,6
9934,Julian Serrano Tapas,Bryan,4,0
9935,Greens and Proteins,Tia,3,2
9936,Javier's,Ben,5,0
9937,Rose. Rabbit. Lie,Karen,4,5
9938,Sake Rok,Erika,1,0
9939,OTORO Robata Grill & Sushi,Kenny,2,0
9940,Jaburritos,Kristina,4,2
9941,"Ellis Island Hotel, Casino & Brewery",Steve,5,12
9942,Sake Rok,Mirit,5,1
9943,Greens and Proteins,Lyn,5,2
9944,RA Sushi Bar Restaurant,Kelly,5,2
9945,Beer Park,Eli,2,0
9946,Kitchen Table Squared,Cindy,5,12
9947,Mezzo Bistro and Wine,Michelle,4,2
9948,Sake Rok,Leah,3,4
9949,Chayo Mexican Kitchen + Tequila Bar,Hunter,4,1
9950,Javier's,Tim,4,0
9951,Salud Mexican Bistro and Tequileria,Crystal,5,0
9952,Beer Park,Courtney,5,7
9953,Jaburritos,David,5,3
9954,Sakana,Lisa,4,4
9955,Beer Park,Rachel,5,0
9956,Tropical Smoothie Cafe,Vicky,3,3
9957,The Kitchen at Atomic,Taylor,4,53
9958,Sakana,Elle,4,3
9959,Pier 215,Kim,4,6
9960,Morimoto,Jeff,4,8
9961,Sushi Kaya,Preston,4,4
9962,Kitchen Table Squared,Mayci,5,2
9963,Lazy Dog Restaurant & Bar,Jennifer,5,55
9964,Kitchen Table Squared,Dawn,5,0
9965,"Ellis Island Hotel, Casino & Brewery",Buck,5,0
9966,Sakana,Jessica,4,15
9967,Julian Serrano Tapas,Grace,4,0
9968,Carlos'n Charlie's,Aimee,4,3
9969,595 Craft And Kitchen,Crystal,4,0
9970,Pier 215,Marina,5,1
9971,Claim Jumper Restaurant & Saloon,Robert,4,0
9972,Rose. Rabbit. Lie,Patrick,4,4
9973,Rose. Rabbit. Lie,Poco,5,25
9974,Jaburritos,Joanne,4,2
9975,Julian Serrano Tapas,Jedrik,5,0
9976,Nevada Taste Site,Teri,5,12
9977,Beer Park,Sakina,4,20
9978,"Ellis Island Hotel, Casino & Brewery",Hector,5,2
9979,Lazy Dog Restaurant & Bar,Amanda,5,7
9980,Grand Cafe,Lauren,4,0
9981,Senor Frog's,Alison,4,7
9982,"Ellis Island Hotel, Casino & Brewery",Gary,5,4
9983,Morimoto,Ji,4,1
9984,Lazy Dog Restaurant & Bar,Amy,4,1
9985,Kitchen Table Squared,Steve,3,0
9986,Grand Cafe,Miranda,1,3
9987,Julian Serrano Tapas,Susan,5,29
9988,Ichi Ramen House,Lena,5,4
9989,Siegel's 1941,Scott,5,11
9990,Leticia's Mexican Cocina,Alain,4,6
9992,Mr Sandwich,Richard,3,0
9993,Morimoto,Letty,4,32
9994,Andrea's,Jessie,4,0
9995,Beer Park,Denise,5,1
9996,Kitchen Table Squared,Zara-Maria,5,26
9997,PT's Gold,Stacy,3,2
9998,Grouchy John's Coffee,Mary,5,0
9999,Andrea's,Lauren,4,0
10000,Javier's,Deborah,3,2
10001,Beer Park,Erin,4,1
10002,Morimoto,Jasmine,5,3
10003,Javier's,Alexander,4,13
10004,Beer Park,Adriana,5,4
10005,Havana Grill,Kristine,4,6
10006,Julian Serrano Tapas,Marjorie,4,2
10008,Jaburritos,Emmanuel,5,1
10009,ColdPress Express,Erika,4,2
10010,Jaburritos,Emie,4,2
10011,Sakana,Jennifer,3,3
10012,Javier's,Josh,4,0
10014,Jaburritos,Dora,5,4
10015,Kitchen Table Squared,Nkwachukwu,5,4
10016,595 Craft And Kitchen,Leah,5,0
10017,"Ellis Island Hotel, Casino & Brewery",Lisa,4,0
10018,Tail and Fin,Scott,4,0
10019,Lazy Dog Restaurant & Bar,Erica,5,7
10020,Picasso,Rebecca,3,11
10021,Kitchen Table Squared,Ashley,5,4
10022,"Ellis Island Hotel, Casino & Brewery",Coy,5,1
10023,Krayvings,Amanda,5,51
10024,Umami Burger -  SLS Las Vegas,Melrose,1,0
10025,Morimoto,Nancy,5,1
10026,Beer Park,Tash,1,2
10027,Andrea's,Mark,5,3
10028,Chayo Mexican Kitchen + Tequila Bar,Christie,3,4
10029,Claim Jumper Restaurant & Saloon,Sean,5,0
10030,Pier 215,Becca,4,4
10031,Senor Frog's,Ligia,5,1
10032,Tail and Fin,Zachary,4,4
10033,Julian Serrano Tapas,Mya,5,0
10034,Jaburritos,Robin,5,1
10035,Javier's,Allie,4,4
10036,Senor Frog's,Meri,2,32
10037,Sake Rok,Jennifer,2,1
10038,OTORO Robata Grill & Sushi,Craig,5,0
10039,Grape Street Cafe & Wine Bar,Lyn,5,0
10040,Beer Park,Alex,5,2
10042,595 Craft And Kitchen,Uriel,3,1
10043,Pier 215,Selina,5,1
10044,Lazy Dog Restaurant & Bar,Sierra,5,2
10045,La Papaya,Robin,5,0
10046,595 Craft And Kitchen,Rodney,5,0
10047,Morimoto,Joy,5,25
10048,Sake Rok,Wendy Lee,4,0
10049,Javier's,Nicollette,5,1
10050,Treasure Island,Audra,4,5
10051,595 Craft And Kitchen,Vivien,5,1
10052,Krayvings,Tia,4,3
10053,Lazy Dog Restaurant & Bar,Marcia,5,0
10054,Sake Rok,Andrew,5,1
10055,Julian Serrano Tapas,Diane,4,0
10056,Ichi Ramen House,Jessica,4,7
10057,Julian Serrano Tapas,Jolene,5,0
10058,Salud Mexican Bistro and Tequileria,Amber,3,4
10059,Karaoke Q Studio,Cynthia,5,18
10060,Buca di Beppo Italian Restaurant,Susan,5,10
10061,Julian Serrano Tapas,Lyndsay,5,2
10062,Javier's,Angie,5,0
10063,Jaburritos,Srey,3,1
10064,Chayo Mexican Kitchen + Tequila Bar,Kevin,3,2
10065,RA Sushi Bar Restaurant,Terry,2,0
10066,Pier 215,Zarina,5,14
10067,RA Sushi Bar Restaurant,Eilana,5,0
10068,Javier's,JoAnn,1,1
10069,Mr Sandwich,Diana,3,1
10070,Jaburritos,Jeff,4,0
10071,La Papaya,Lawrence,5,6
10072,Jaburritos,Leema,5,6
10073,Chayo Mexican Kitchen + Tequila Bar,Melanie,4,1
10074,Oyshi Sushi,Suzanne,5,5
10075,Morimoto,Brittany,5,0
10076,595 Craft And Kitchen,Amber,5,2
10077,Lazy Dog Restaurant & Bar,Holly,4,0
10078,Sivas Vegas,Sing,5,1
10079,Kitchen Table Squared,Zachary,4,1
10080,Artisan Hotel Boutique,Susan,5,62
10081,RA Sushi Bar Restaurant,Ashley,3,1
10082,Julian Serrano Tapas,Michelle,3,3
10083,Jaburritos,Melissa,4,4
10084,Jaburritos,Erika,5,2
10085,Picasso,Mary,5,4
10086,Rose. Rabbit. Lie,Rahul,4,0
10088,Jaburritos,Jin,4,0
10089,Jaburritos,Lyna,4,1
10090,Kitchen Table Squared,Amit,3,0
10091,Beer Park,Zoe,5,12
10092,Sake Rok,Kristine,4,27
10093,Oyshi Sushi,Vivien,4,4
10094,Lazy Dog Restaurant & Bar,Janean,5,1
10095,Morimoto,Patrick,4,0
10096,Rachel's Kitchen,Andrea,5,0
10097,Salud Mexican Bistro and Tequileria,Rolly,4,1
10098,Ichi Ramen House,Ric,3,1
10099,Treasure Island,Douglas,4,33
10100,Umami Burger -  SLS Las Vegas,Kim,2,0
10101,Chayo Mexican Kitchen + Tequila Bar,Michelle,4,1
10102,Andrea's,Tina,5,0
10103,Sake Rok,Isabel,4,0
10104,595 Craft And Kitchen,Sarah,4,3
10105,Chayo Mexican Kitchen + Tequila Bar,Danyale,4,6
10106,Poke Poku Hawaiian Poke Bar,John,4,1
10107,Chayo Mexican Kitchen + Tequila Bar,Cyn,5,1
10108,Chayo Mexican Kitchen + Tequila Bar,Krista,4,0
10109,Claim Jumper Restaurant & Saloon,Joiisey,3,0
10110,Javier's,Janice,4,54
10111,Rachel's Kitchen,Tricia,5,0
10112,Sake Rok,LB,4,0
10113,Umami Burger -  SLS Las Vegas,Rachel,5,8
10114,Lucy Ethiopian Restaurant & Bar,Alyssa,4,0
10115,Applebee's Grill + Bar,Jennifer,4,23
10116,Grand Cafe,Mike,4,0
10117,595 Craft And Kitchen,Joe,4,11
10118,Javier's,Brandon,4,0
10119,Morimoto,Sunil,3,0
10120,Julian Serrano Tapas,Meghan,5,5
10121,Javier's,Jessica,3,1
10122,Grape Street Cafe & Wine Bar,Holly,3,0
10123,YOLOS,Jessica,5,0
10124,Siegel's 1941,Karla,5,4
10125,Leticia's Mexican Cocina,Ashley,5,0
10126,Applebee's Grill + Bar,Brandon,4,5
10127,Kitchen Table Squared,Lore,5,2
10129,Andrea's,Diane,5,1
10130,Sake Rok,Shin,3,0
10131,Buca di Beppo Italian Restaurant,Janis,4,0
10132,Julian Serrano Tapas,Tish,4,0
10133,Jaburritos,Pete,5,1
10134,Senor Frog's,Tammy,3,0
10135,Andrea's,Niki,5,2
10136,Mezzo Bistro and Wine,Sheila,5,13
10138,Sakana,Rebecca,4,4
10139,Beer Park,Renee,3,0
10140,Jaburritos,Ivy,2,0
10141,Jaburritos,Kevin,4,1
10142,Pier 215,Lisa,4,0
10143,Krayvings,Leah,5,1
10144,Javier's,Jenn,3,1
10145,O'Aces Bar & Grill,Dave,3,2
10146,Carlos'n Charlie's,Louie,2,2
10147,Ichi Ramen House,Bill,4,0
10148,The Kitchen at Atomic,Gary FX,5,6
10149,Pier 215,Bryson,5,0
10150,Jaburritos,Caroline,4,0
10151,Grand Cafe,Marissa,4,3
10152,Greens and Proteins,Cristina,5,0
10153,Chayo Mexican Kitchen + Tequila Bar,Dan,5,0
10154,595 Craft And Kitchen,Samuel,4,0
10155,Ichi Ramen House,Allison,2,20
10156,Julian Serrano Tapas,Yasaman,3,283
10157,Jaburritos,Rosa,5,1
10158,Lucy Ethiopian Restaurant & Bar,Kristen,5,0
10159,Andrea's,Patrick,5,0
10160,Treasure Island,Srey,3,3
10161,Oyshi Sushi,Alyssa,3,2
10162,Morimoto,Becky,5,1
10163,Jaburritos,Adrien,4,1
10164,Umami Burger -  SLS Las Vegas,Bridget,4,0
10165,Ichi Ramen House,Lauren,4,11
10166,Ichi Ramen House,Tiara,3,0
10167,Ichi Ramen House,Margaret Grace,4,1
10168,Rose. Rabbit. Lie,Amber,5,1
10169,Rose. Rabbit. Lie,David,5,23
10170,Lazy Dog Restaurant & Bar,Gregory,5,1
10171,RA Sushi Bar Restaurant,Jackie,4,0
10172,Kitchen Table Squared,Courtney,4,0
10173,Morimoto,April,5,0
10174,Sasa Sushi,Mayito,4,0
10175,Ichi Ramen House,Lyn,4,6
10176,Lazy Dog Restaurant & Bar,Jessica,5,3
10177,Claim Jumper Restaurant & Saloon,Emily,4,1
10178,Javier's,Patrick,5,4
10179,"Ellis Island Hotel, Casino & Brewery",Hillary,5,0
10180,Senor Frog's,Franco,5,1
10181,Beer Park,Clarissa,3,38
10182,Alder & Birch,Katrina,5,3
10183,Jaburritos,Justin,5,1
10184,"Ellis Island Hotel, Casino & Brewery",Jay,4,0
10185,Sakana,Bryson,5,0
10186,Umami Burger -  SLS Las Vegas,Mark,4,0
10187,Sakana,Steve,5,1
10188,Lazy Dog Restaurant & Bar,Cari,5,4
10189,Mr Sandwich,Hong,1,0
10190,Beer Park,Wern,3,2
10191,"Ellis Island Hotel, Casino & Brewery",Larry,3,0
10192,RA Sushi Bar Restaurant,Antonia,2,74
10193,"Ellis Island Hotel, Casino & Brewery",Abby,3,18
10194,595 Craft And Kitchen,Madeline,3,3
10195,Ichi Ramen House,Zachary,4,1
10196,Rose. Rabbit. Lie,Kelly,5,0
10197,Beer Park,Rahul,4,0
10198,Chili's,Ammara,3,0
10199,Morimoto,Corey,5,0
10200,Javier's,Nazaneen,5,0
10201,Mezzo Bistro and Wine,Harmony,3,0
10202,Julian Serrano Tapas,David,4,1
10203,Jaburritos,CJ,5,0
10204,Sakana,John,5,1
10205,Nevada Taste Site,Emily,4,3
10206,Umami Burger -  SLS Las Vegas,Susan,5,70
10207,Javier's,Yenny,2,2
10208,Morimoto,Lori,4,61
10209,Lazy Dog Restaurant & Bar,Angela,5,7
10210,Julian Serrano Tapas,Jake,2,3
10211,Tail and Fin,Jahana,4,0
10212,Beer Park,Herb,4,0
10213,595 Craft And Kitchen,Naomi,3,4
10214,Lazy Dog Restaurant & Bar,Gretchen,4,0
10215,Pier 215,Tom,5,0
10216,Ichi Ramen House,Ryan,3,6
10217,Morimoto,Steff,4,5
10218,Chayo Mexican Kitchen + Tequila Bar,Deya,4,1
10219,Lazy Dog Restaurant & Bar,Max,4,0
10220,Poke Poku Hawaiian Poke Bar,Lori,3,0
10221,Kitchen Table Squared,Amber,5,5
10222,Chayo Mexican Kitchen + Tequila Bar,Katie,2,60
10223,Kitchen Table Squared,Jessica,5,1
10224,The Kitchen at Atomic,Alain,5,9
10225,Grouchy John's Coffee,Susan,5,0
10226,Beer Park,Diana,2,9
10227,Lazy Dog Restaurant & Bar,Anahita,4,0
10228,Sushi Kaya,Tony,3,1
10229,Rose. Rabbit. Lie,Tovan,3,1
10231,Mingo Kitchen & Lounge,Lyn,4,2
10232,"Ellis Island Hotel, Casino & Brewery",Courtney,4,1
10233,Artisan Hotel Boutique,Demetria,2,8
10234,Lazy Dog Restaurant & Bar,Jeffrey,5,3
10235,Osaka Summerlin,Merisenda,4,4
10236,Lazy Dog Restaurant & Bar,Renee,5,2
10237,Rose. Rabbit. Lie,Nelli,4,2
10239,Treasure Island,Randy,3,24
10240,OTORO Robata Grill & Sushi,Katie,5,0
10241,595 Craft And Kitchen,Melonie,4,2
10242,Alder & Birch,Kirsten,5,4
10243,Jaburritos,Bernice,4,2
10244,Kitchen Table Squared,Brad,1,8
10245,Picasso,Eddie,5,17
10246,Rose. Rabbit. Lie,Tami,3,1
10247,Siegel's 1941,Amy,3,1
10248,"Ellis Island Hotel, Casino & Brewery",Zoe,5,7
10249,Julian Serrano Tapas,Eugenia,5,6
10250,Kitchen Table Squared,Cheyenne,5,3
10251,Dairy Queen,AllYson,1,3
10252,Treasure Island,Kevin,1,1
10253,Salud Mexican Bistro and Tequileria,Allison,4,9
10254,Siegel's 1941,Adam,4,1
10255,Grouchy John's Coffee,Cheyenne,5,9
10256,The Pub,Ariel,3,2
10257,Rose. Rabbit. Lie,Bam,4,4
10258,Rose. Rabbit. Lie,Monica,4,8
10259,Javier's,Dan,4,1
10260,595 Craft And Kitchen,Loren,5,2
10261,Buca di Beppo Italian Restaurant,Bob,5,0
10262,Grouchy John's Coffee,Samuel,5,1
10263,Rose. Rabbit. Lie,Izanami,4,7
10264,Kitchen Table Squared,Sam,5,5
10265,Chayo Mexican Kitchen + Tequila Bar,Cass,3,4
10266,Karaoke Q Studio,Bj,2,1
10267,Treasure Island,Les,3,43
10268,Chayo Mexican Kitchen + Tequila Bar,Jonathan,4,1
10269,Morimoto,Anatoli,3,4
10270,Applebee's Grill + Bar,Eileen,3,2
10271,Beer Park,Ashley,5,6
10272,Picasso,Lisa,5,3
10273,Kitchen Table Squared,Edith,3,3
10274,Julian Serrano Tapas,Omar,5,1
10275,"Ellis Island Hotel, Casino & Brewery",Monica,4,2
10278,Beer Park,Marisa,4,1
10279,Mingo Kitchen & Lounge,John,4,3
10280,Grouchy John's Coffee,jina,5,1
10281,Tail and Fin,Sue,1,8
10282,Grand Cafe,Luis,3,0
10283,Grouchy John's Coffee,Mike,5,0
10285,"Ellis Island Hotel, Casino & Brewery",Christina,5,7
10286,Sake Rok,Maria,5,0
10287,Lucy Ethiopian Restaurant & Bar,Kanchan,3,1
10288,Julian Serrano Tapas,Lindsay,4,5
10289,Lazy Dog Restaurant & Bar,Susanne,5,4
10290,Sakana,Mary Ann,5,0
10291,Sushi Burrito Bowl,Adam,2,1
10292,Treasure Island,Brandon,3,11
10293,Pier 215,Mike,4,10
10294,Julian Serrano Tapas,Lyla,5,70
10295,Sake Rok,Nina,4,5
10296,Salud Mexican Bistro and Tequileria,Maurice,4,2
10297,Treasure Island,Matt,3,3
10298,Kitchen Table Squared,Ysabel,4,6
10299,Lazy Dog Restaurant & Bar,Brad,4,0
10300,Grape Street Cafe & Wine Bar,Vivien,2,1
10301,Mingo Kitchen & Lounge,Melissa,5,0
10302,Stake Out Bar & Grill,Catherine,2,3
10303,Beer Park,Chad,4,10
10304,Javier's,Erik,5,2
10305,Buca di Beppo Italian Restaurant,Michelle,4,67
10306,Sakana,Kevin,4,2
10307,595 Craft And Kitchen,Diana,5,0
10308,Umami Burger -  SLS Las Vegas,Michelle,3,2
10309,Pier 215,Jill,4,4
10310,Grape Street Cafe & Wine Bar,Annie,3,1
10311,Morimoto,Heidi,3,1
10312,Treasure Island,Dan,3,203
10313,Javier's,Steven,4,1
10314,Poke Poku Hawaiian Poke Bar,Amanda,4,0
10315,Beer Park,Nora,4,30
10316,Claim Jumper Restaurant & Saloon,Marcia,5,0
10317,Mezzo Bistro and Wine,AllYson,3,1
10318,Treasure Island,Michele,4,9
10320,Sake Rok,Kristina,4,0
10321,YOLOS,Kristina,5,0
10322,Krayvings,Keith,3,0
10323,Ichi Ramen House,Christy,4,2
10324,"Ellis Island Hotel, Casino & Brewery",Dana,4,3
10327,Osaka Summerlin,Joeisha,3,3
10328,RA Sushi Bar Restaurant,Angel,4,8
10329,Sakana,Trisha Marie,4,1
10330,Karaoke Q Studio,Samantha,5,1
10331,Picasso,Connie,4,3
10332,Morimoto,Steve,5,4
10333,Beer Park,Love,4,1
10334,Siegel's 1941,Steffi,4,5
10335,Javier's,Ariel,5,1
10336,Javier's,Diane,5,0
10337,Ichi Ramen House,Adam,5,1
10338,Senor Frog's,Lillian,3,0
10340,Lazy Dog Restaurant & Bar,Larry,5,0
10341,Rachel's Kitchen,April,4,0
10342,Kitchen Table Squared,Robert,4,6
10343,"Ellis Island Hotel, Casino & Brewery",Stefany,4,66
10344,"Ellis Island Hotel, Casino & Brewery",Jonathan,3,0
10345,Rose. Rabbit. Lie,Stacey,5,3
10346,Sakana,Sammuel,5,1
10347,Ichi Ramen House,Denise,4,0
10348,Javier's,Jordan,4,0
10350,Lazy Dog Restaurant & Bar,Richard,5,19
10351,595 Craft And Kitchen,Lissa,4,13
10352,Grape Street Cafe & Wine Bar,Lauren,4,4
10353,Javier's,Susie,4,1
10354,Senor Frog's,April,4,16
10355,Treasure Island,Jason,3,5
10356,Sakana,Sherri,4,9
10357,Treasure Island,Brittany,1,12
10358,Sakana,Laura,5,1
10359,Sakana,Ryan,5,2
10360,Pier 215,Judy,3,4
10361,Umami Burger -  SLS Las Vegas,Jay,1,1
10362,Umami Burger -  SLS Las Vegas,Alice,4,2
10363,Beer Park,Irena,4,0
10364,Treasure Island,Michael,4,34
10365,Ichi Ramen House,Courtney,5,1
10366,Sake Rok,Lauren,4,0
10367,Rose. Rabbit. Lie,Stephanie,4,3
10368,Poke Poku Hawaiian Poke Bar,Ivy,5,2
10369,Sushi Kaya,Luis,4,3
10370,Sakana,C. Dyan,4,7
10371,595 Craft And Kitchen,Glenn,5,0
10372,Umami Burger -  SLS Las Vegas,Katie,1,3
10373,Morimoto,Izanami,5,8
10374,Greens and Proteins,Stacy,5,0
10375,Kitchen Table Squared,Norm,3,28
10376,Salud Mexican Bistro and Tequileria,Stefany,3,39
10377,Pier 215,Ashley,5,1
10378,Morimoto,Jacqueline,5,42
10379,Javier's,Blake,5,8
10380,Chayo Mexican Kitchen + Tequila Bar,Ben,3,0
10381,Javier's,Saralee,5,9
10382,Mr Sandwich,Sherri,3,2
10383,595 Craft And Kitchen,Joyce,5,51
10384,Chayo Mexican Kitchen + Tequila Bar,Carlee,4,0
10385,Artisan Hotel Boutique,Janette,1,1
10386,Boulevard Bar & Grille,Susan,5,129
10387,Kitchen Table Squared,Vera,4,5
10388,Javier's,Alizen,4,0
10389,Claim Jumper Restaurant & Saloon,Jessie,5,0
10390,YOLOS,Mike,3,0
10391,The Lobby Bar,Russ,4,0
10392,Alder & Birch,Justin,5,16
10393,Chayo Mexican Kitchen + Tequila Bar,Deena,4,0
10394,Sakana,Hope,4,0
10395,Sakana,Erin,5,7
10396,Sake Rok,Chanson,3,1
10397,Javier's,Shauna,5,0
10398,"Ellis Island Hotel, Casino & Brewery",Alizen,4,18
10399,Restaurant Guy Savoy,Norm,5,38
10400,Rose. Rabbit. Lie,Nijole,5,30
10401,Grand Cafe,Kathryn,5,11
10402,Grape Street Cafe & Wine Bar,Vivian,3,11
10403,Artisan Hotel Boutique,Melissa,5,7
10404,Tropical Smoothie Cafe,Annie,4,0
10405,Pier 215,Rachel,3,16
10406,Pier 215,Lorri,5,0
10407,Karaoke Q Studio,Jocelyn,5,4
10408,Grape Street Cafe & Wine Bar,Ali,4,1
10409,Jaburritos,Rubi,5,0
10410,Morimoto,Olga,4,3
10411,Rose. Rabbit. Lie,Kristin,4,7
10412,Grouchy John's Coffee,Lorrie,4,12
10413,Leticia's Mexican Cocina,Dominique,4,11
10414,Sushi Kaya,Nicole,5,2
10415,Picasso,Lea,5,3
10416,Ichi Ramen House,Nichole,3,1
10417,Jaburritos,Minh,5,4
10418,Julian Serrano Tapas,Jennifer,5,47
10419,Morimoto,Mikhail,5,0
10420,Karaoke Q Studio,John,5,1
10421,Rose. Rabbit. Lie,Winston,5,3
10422,Senor Frog's,Gerald,3,1
10423,Sivas Vegas,Cher,5,1
10424,Kitchen Table Squared,Tanaura,5,3
10425,Andrea's,Ngoc,2,6
10426,Rose. Rabbit. Lie,Alicia,5,3
10427,Julian Serrano Tapas,Eddie,5,14
10428,"Ellis Island Hotel, Casino & Brewery",Ashley,4,8
10429,Grand Cafe,Karen,4,0
10430,Rose. Rabbit. Lie,Lauren,4,5
10431,Morimoto,Michael,4,1
10432,Jaburritos,Hanh,3,1
10433,The Kitchen at Atomic,Brad,4,0
